Brand,Model,Year,Category,Rating,displacement_cc,power_hp,torque_nm,engine_cyl,engine_stroke,Gearbox,bore_mm,stroke_mm,fuel_cap_lts,fuel_control,cooling,trans_type,dry_weight_kg,wheelbase_mm,seat_height_mm,front_tire,rear_tire,trevors_fav
Aprilia,dorsoduro 900,2020,Super Motard,NA,896.1,95.2,90,V2,Four-Stroke,6-Speed,92,67.4,12,Double Overhead Cams/Twin Cam (Dohc),Liquid,Chain,186,1515,870,120/70-ZR17,180/55-ZR17,No
Aprilia,etx 150,2020,Allround,NA,149,NA,NA,Single Cylinder,Four-Stroke,5-Speed,62,49.5,18,Single Overhead Cams (Sohc),Air,Chain,NA,1330,NA,90/90-17,110/80-17,No
Aprilia,rs 125,2020,Sport,NA,124.2,28.2,NA,Single Cylinder,Four-Stroke,6-Speed,58,47,14.5,Double Overhead Cams/Twin Cam (Dohc),Liquid,Chain,NA,1353,820,100/80-R17,130/70-R17,No
Aprilia,rs 125 gp replica,2020,Sport,3,124.2,15,10.9,Single Cylinder,Four-Stroke,6-Speed,58,47,14.5,Double Overhead Cams/Twin Cam (Dohc),Liquid,Chain,NA,1353,820,100/80-R17,130/70-R17,No
Aprilia,rs 50,2020,Sport,3.4,50,NA,NA,Single Cylinder,Two-Stroke,6-Speed,39.9,40,14.5,NA,Liquid,Chain,NA,NA,820,100/80-17,130/70-17,No
Aprilia,rs 660,2020,Prototype / Concept Model,NA,660,100,NA,Twin,Four-Stroke,6-Speed,NA,NA,NA,Double Overhead Cams/Twin Cam (Dohc),Liquid,Chain,169,1369,NA,120/70-17,180/55-17,No
Aprilia,rsv4 1100 factory,2020,Sport,NA,1078,217,122,V4,Four-Stroke,6-Speed,81,52.3,18.5,Double Overhead Cams/Twin Cam (Dohc),Liquid,Chain,177,1439,851,120/70-ZR17,200/55-ZR17,No
Aprilia,rsv4 rf,2020,Sport,3.2,999.6,201,115,V4,Four-Stroke,6-Speed,78,52.3,18.5,Double Overhead Cams/Twin Cam (Dohc),Liquid,Chain,180,1420,840,120/70-ZR17,200/55-ZR17,No
Aprilia,rsv4 rr,2020,Sport,NA,999.6,201,115,V4,Four-Stroke,6-Speed,78,52.3,18.5,Double Overhead Cams/Twin Cam (Dohc),Liquid,Chain,180,1420,840,120/70-ZR17,200/55-ZR17,No
Aprilia,rx 125,2020,Enduro / Offroad,NA,124.2,15,10.9,Single Cylinder,Four-Stroke,6-Speed,58,47,7.5,Double Overhead Cams/Twin Cam (Dohc),Liquid,Chain,NA,1350,905,90/90-21,120/80-18,No
Aprilia,rx 50,2020,Enduro / Offroad,NA,50,NA,NA,Single Cylinder,Two-Stroke,6-Speed,39.9,40,7,NA,Liquid,Chain,NA,1395,880,80/90-21,110/80-18,No
Aprilia,shiver 900,2020,Naked Bike,NA,896,95,90,V2,Four-Stroke,6-Speed,92,67.4,15,Double Overhead Cams/Twin Cam (Dohc),Liquid,Chain,207,1465,810,120/70-ZR17,180/55-ZR17,No
Aprilia,sr 50 r,2020,Scooter,3.7,49,NA,NA,Single Cylinder,Two-Stroke,Automatic,40,39.3,7,NA,Liquid,Belt,NA,1290,795,130/60-13,130/60-13,No
Aprilia,sr 50 r gp replica,2020,Scooter,3.1,49,NA,NA,Single Cylinder,Two-Stroke,Automatic,40,39.3,7,NA,Liquid,Belt,NA,1290,795,130/60-13,130/60-13,No
Aprilia,sr max 300,2020,Scooter,NA,278,22,23,Single Cylinder,Four-Stroke,Automatic,75,63,15,Overhead Cams (Ohc),Liquid,Belt,NA,NA,815,120/70-15,140/60-14,No
Aprilia,sr motard 125,2020,Scooter,NA,124,9.6,8.2,Single Cylinder,Four-Stroke,Automatic,57,48.6,7,Single Overhead Cams (Sohc),Air,Belt,122,NA,775,120/70-14,120/70-14,No
Aprilia,sr motard 50,2020,Scooter,NA,49.9,4.6,3.8,Single Cylinder,Four-Stroke,Automatic,40,39.3,7,NA,Air,Belt,106,1350,820,120/70-14,120/70-14,No
Aprilia,srv 850,2020,Scooter,3.7,839.3,76,76.4,V2,Four-Stroke,Automatic,88,69,18.5,Single Overhead Cams (Sohc),Liquid,Belt,249,1593,780,120/70-R16,160/60-R15,No
Aprilia,srv 850 abs-atc,2020,Scooter,3.8,839.3,76,76.4,V2,Four-Stroke,Automatic,88,69,18.5,Single Overhead Cams (Sohc),Liquid,Belt,250,1593,780,120/70-R16,160/60-R15,No
Aprilia,stx 150,2020,Allround,NA,149,NA,NA,Single Cylinder,Four-Stroke,6-Speed,62,49.5,18,Single Overhead Cams (Sohc),Air,Chain,NA,1330,NA,90/90-17,110/80-17,No
Aprilia,sx 125,2020,Super Motard,3,124.2,15,22.2,Single Cylinder,Four-Stroke,6-Speed,58,47,10,NA,Liquid,Chain,NA,1350,880,100/80-R17,130/70-R17,No
Aprilia,sx 50,2020,Super Motard,2.8,50,NA,NA,Single Cylinder,Two-Stroke,6-Speed,39.9,40,7,NA,Liquid,Chain,NA,1365,820,100/80-17,130/70-17,No
Aprilia,sx 50 factory,2020,Super Motard,3.4,50,NA,NA,Single Cylinder,Two-Stroke,6-Speed,40,39.3,7,NA,Liquid,Chain,NA,1395,875,100/80-17,130/70-17,No
Aprilia,tuono 125,2020,Naked Bike,NA,124.2,15,10.9,Single Cylinder,Four-Stroke,6-Speed,58,47,14.5,Double Overhead Cams/Twin Cam (Dohc),Liquid,Chain,NA,1350,810,100/80-17,130/70-17,No
Aprilia,tuono 660,2020,Prototype / Concept Model,2.9,660,95,NA,Twin,Four-Stroke,NA,NA,NA,NA,Double Overhead Cams/Twin Cam (Dohc),Liquid,NA,NA,NA,NA,120/70-17,180/60-17,No
Aprilia,tuono v4 1100 factory,2020,Naked Bike,3.5,1077,175,121,V4,Four-Stroke,6-Speed,81,52.3,18.5,Double Overhead Cams/Twin Cam (Dohc),Liquid,Chain,185,1450,825,120/70-ZR17,200/55-ZR17,No
Aprilia,tuono v4 1100 rr,2020,Naked Bike,3.5,1077,173,121,V4,Four-Stroke,6-Speed,81,52.3,18.5,Double Overhead Cams/Twin Cam (Dohc),Liquid,Chain,185,1450,825,120/70-ZR17,190/55-ZR17,No
Bmw,blechmann r18,2020,Prototype / Concept Model,NA,1800,90,158,Two Cylinder Boxer,Four-Stroke,6-Speed,NA,NA,NA,NA,NA,Shaft Drive,NA,NA,NA,NA,NA,No
Bmw,c 400 gt,2020,Scooter,NA,350,34,35,Single Cylinder,Four-Stroke,Automatic,80,69.6,12.8,Overhead Cams (Ohc),Liquid,Chain,NA,1565,775,120/70-ZR15,150/70-ZR14,No
Bmw,c 400 x,2020,Scooter,NA,350,34,35,Single Cylinder,Four-Stroke,Automatic,80,69.5,12.8,Overhead Cams (Ohc),Liquid,Chain,193,1565,775,120/70-ZR15,150/70-ZR14,No
Bmw,c 650 gt,2020,Scooter,2.7,647,60,63,Twin,Four-Stroke,Automatic,79,66,15.5,Double Overhead Cams/Twin Cam (Dohc),Liquid,Chain,241,1591,795,120/70-ZR15,160/60-ZR15,No
Bmw,c 650 sport,2020,Scooter,3.9,647,60,63,Twin,Four-Stroke,Automatic,79,66,15.5,Double Overhead Cams/Twin Cam (Dohc),Liquid,Chain,236.8,1591,800,120/70-ZR15,160/60-ZR15,No
Bmw,c evolution,2020,Scooter,NA,NA,48,72,Electric,Electric,NA,NA,NA,NA,NA,Liquid,NA,275,1610,765,120/70-R15,160/60-R15,No
Bmw,f 750 gs,2020,Enduro / Offroad,3.6,853,77,83,Twin,Four-Stroke,6-Speed,84,77,15,Double Overhead Cams/Twin Cam (Dohc),Liquid,Chain,NA,1559,815,110/80-19,150/70-17,Yes
Bmw,f 850 gs,2020,Enduro / Offroad,3.6,853,95,92,Twin,Four-Stroke,6-Speed,84,77,15,Double Overhead Cams/Twin Cam (Dohc),Liquid,Chain,NA,1593,860,90/90-21,150/70-R17,Yes
Bmw,f 850 gs adventure,2020,Enduro / Offroad,NA,853,95,92,Twin,Four-Stroke,6-Speed,84,77,23,Double Overhead Cams/Twin Cam (Dohc),Liquid,Chain,NA,1593,875,90/90-21,150/70-R17,Yes
Bmw,f 900 r,2020,Sport,3.6,895,103,92,Twin,Four-Stroke,6-Speed,86,77,13,Double Overhead Cams/Twin Cam (Dohc),Liquid,Chain,NA,1521,770,120/70-ZR17,180/55-ZR17,Yes
Bmw,f 900 xr,2020,Sport,2.9,895,103,92,Twin,Four-Stroke,6-Speed,86,77,15.5,Double Overhead Cams/Twin Cam (Dohc),Liquid,Chain,NA,1521,860,120/70-ZR17,180/55-ZR17,Yes
Bmw,g 310 gs,2020,Sport,3.6,313,33.5,28,Single Cylinder,Four-Stroke,NA,80,62.1,11,Double Overhead Cams/Twin Cam (Dohc),Liquid,NA,NA,1420,835,NA,NA,Yes
Bmw,g 310 r,2020,Sport,3.1,313,33.5,28,Single Cylinder,Four-Stroke,NA,80,62.1,11,Double Overhead Cams/Twin Cam (Dohc),Liquid,NA,158.5,1380,785,110/70-17,150/60-17,No
Bmw,k 1600 b,2020,Touring,NA,1649,158,175,In-Line Six,Four-Stroke,6-Speed,72,67.5,26.5,Double Overhead Cams/Twin Cam (Dohc),Liquid,Shaft Drive,NA,1618,750,120/70-ZR17,190/55-ZR17,No
Bmw,k 1600 grand america,2020,Touring,NA,1649,158,175,In-Line Six,Four-Stroke,6-Speed,72,67.5,26.5,Double Overhead Cams/Twin Cam (Dohc),Liquid,Shaft Drive,NA,1618,750,120/70-ZR17,190/55-ZR17,No
Bmw,k 1600 gt,2020,Touring,3.6,1649,158,175,In-Line Six,Four-Stroke,6-Speed,72,67.5,26.5,Double Overhead Cams/Twin Cam (Dohc),Liquid,Shaft Drive,306,1618,750,120/70-ZR17,190/55-ZR17,No
Bmw,k 1600 gtl,2020,Touring,3.6,1649,158,175,In-Line Six,Four-Stroke,6-Speed,72,67.5,26.5,Double Overhead Cams/Twin Cam (Dohc),Liquid,Shaft Drive,NA,1618,750,120/70-ZR17,190/55-ZR17,No
Bmw,r 1250 gs,2020,Enduro / Offroad,3.4,1254,136,143,Two Cylinder Boxer,Four-Stroke,6-Speed,102.5,76,20,Double Overhead Cams/Twin Cam (Dohc),Liquid,Shaft Drive,NA,1525,850,120/70-R19,170/60-R17,Yes
Bmw,r 1250 gs adventure,2020,Enduro / Offroad,3.8,1254,134,143,Two Cylinder Boxer,Four-Stroke,6-Speed,102.5,76,30,Double Overhead Cams/Twin Cam (Dohc),Oil & Air,Shaft Drive,NA,1504,890,120/70-R19,170/60-R17,Yes
Bmw,r 1250 r,2020,Naked Bike,3.5,1254,136,143,Twin,Four-Stroke,6-Speed,102.5,76,18,Double Overhead Cams/Twin Cam (Dohc),Liquid,Shaft Drive,NA,1515,820,120/70-ZR17,180/55-ZR17,No
Bmw,r 1250 rs,2020,Sport Touring,3.3,1254,136,143,Two Cylinder Boxer,Four-Stroke,6-Speed,102,76,18,Double Overhead Cams/Twin Cam (Dohc),Liquid,Shaft Drive,NA,1530,820,120/70-ZR17,180/55-ZR17,No
Bmw,r 1250 rt,2020,Enduro / Offroad,3.4,1254,134,143,Two Cylinder Boxer,Four-Stroke,6-Speed,102.5,76,25,Double Overhead Cams/Twin Cam (Dohc),Oil & Air,Shaft Drive,NA,1485,830,120/70-ZR17,180/55-ZR17,No
Bmw,r nine t pure,2020,Sport,NA,1170,110,116,Two Cylinder Boxer,Four-Stroke,6-Speed,101,73,17,Double Overhead Cams/Twin Cam (Dohc),Oil & Air,Shaft Drive,NA,1493,805,120/70-ZR17,180/55-ZR17,Yes
Bmw,r nine t pure sport,2020,Sport,NA,1170,110,116,Two Cylinder Boxer,Four-Stroke,6-Speed,101,73,17,Double Overhead Cams/Twin Cam (Dohc),Oil & Air,Shaft Drive,NA,1493,805,120/70-ZR17,180/55-ZR17,Yes
Bmw,r ninet,2020,Naked Bike,NA,1170,110,116,Two Cylinder Boxer,Four-Stroke,6-Speed,101,73,18,Double Overhead Cams/Twin Cam (Dohc),Oil & Air,Shaft Drive,NA,1487,805,120/70-ZR17,180/55-ZR17,Yes
Bmw,r ninet 5,2020,Naked Bike,NA,1170,110,116,Two Cylinder Boxer,Four-Stroke,6-Speed,101,73,17,Double Overhead Cams/Twin Cam (Dohc),Oil & Air,Shaft Drive,NA,1476,805,120/70-ZR17,180/55-ZR17,Yes
Bmw,r ninet scrambler,2020,Naked Bike,NA,1170,110,116,Two Cylinder Boxer,Four-Stroke,6-Speed,101,73,17,Double Overhead Cams/Twin Cam (Dohc),Oil & Air,Shaft Drive,220,1527,820,120/70-R19,170/60-R17,Yes
Bmw,r ninet scrambler sport,2020,Naked Bike,NA,1170,110,116,Two Cylinder Boxer,Four-Stroke,6-Speed,101,73,18,Double Overhead Cams/Twin Cam (Dohc),Air,Shaft Drive,220,1527,820,120/70-R19,170/60-R17,Yes
Bmw,r ninet urban gs,2020,Naked Bike,NA,1170,110,116,Twin,Four-Stroke,6-Speed,101,73,17,Double Overhead Cams/Twin Cam (Dohc),Oil & Air,Shaft Drive,NA,1527,850,120/70-ZR19,170/60-ZR17,Yes
Bmw,r18 concept,2020,Prototype / Concept Model,NA,1800,NA,NA,Two Cylinder Boxer,Four-Stroke,6-Speed,NA,NA,NA,NA,NA,Shaft Drive,NA,NA,NA,NA,NA,No
Bmw,r18 dragster,2020,Prototype / Concept Model,NA,1800,90,158,Two Cylinder Boxer,Four-Stroke,6-Speed,NA,NA,NA,NA,NA,Shaft Drive,NA,NA,NA,NA,NA,Yes
Bmw,s 1000 r,2020,Naked Bike,3.6,999,165,114,In-Line Four,Four-Stroke,6-Speed,80,49.7,17.5,Double Overhead Cams/Twin Cam (Dohc),Liquid,Chain,178,1439,814,120/70-ZR17,190/55-ZR17,No
Bmw,s 1000 rr,2020,Sport,NA,999,205,112,In-Line Four,Four-Stroke,6-Speed,80,49.7,16.5,Double Overhead Cams/Twin Cam (Dohc),Liquid,Chain,NA,1441,823,120/70-ZR17,190/55-ZR17,No
Bmw,s 1000 xr,2020,Sport,3.5,999,162,114,In-Line Four,Four-Stroke,6-Speed,80,49.7,20,Double Overhead Cams/Twin Cam (Dohc),Liquid,Chain,205,1548,840,120/70-ZR17,190/55-ZR17,No
Cf Moto,150nk,2020,Naked Bike,NA,149,14.4,12.2,Single Cylinder,Four-Stroke,6-Speed,57,58.6,10,Single Overhead Cams (Sohc),Liquid,Chain,NA,1360,785,100/80-R17,130/70-R17,No
Cf Moto,250nk,2020,Naked Bike,NA,249,26.2,22,Single Cylinder,Four-Stroke,5-Speed,75,61.2,12.5,Double Overhead Cams/Twin Cam (Dohc),Liquid,Belt,NA,1590,NA,110/70-17,140/60-17,No
Cf Moto,250sr,2020,Sport,NA,249.2,27.5,22,Single Cylinder,Four-Stroke,Automatic,72,61.2,12,Single Overhead Cams (Sohc),Liquid,NA,165,1360,NA,110/70-17,140/60-17,No
Cf Moto,300nk,2020,Naked Bike,NA,292,28,25,Single Cylinder,Four-Stroke,6-Speed,78,61.2,12.5,Double Overhead Cams/Twin Cam (Dohc),Liquid,Chain,NA,1360,NA,110/70-ZR17,140/60-ZR17,No
Cf Moto,300sr,2020,Sport,NA,292.4,28.7,25.3,Single Cylinder,Four-Stroke,6-Speed,78,61.2,12,Double Overhead Cams/Twin Cam (Dohc),Liquid,Chain,NA,1360,NA,110/70-ZR17,140/60-ZR17,No
Cf Moto,400nk,2020,Naked Bike,NA,400.4,40.9,34.4,Twin,Four-Stroke,6-Speed,68.4,54.5,17,Double Overhead Cams/Twin Cam (Dohc),Liquid,Chain,NA,1415,815,120/70-ZR17,160/60-ZR17,No
Cf Moto,650gt abs,2020,Sport Touring,NA,649.3,60.4,62,Twin,Four-Stroke,6-Speed,83,60,19.5,Double Overhead Cams/Twin Cam (Dohc),Liquid,Chain,226,NA,795,120/70-17,160/60-17,No
Cf Moto,650mt abs,2020,Sport Touring,3.5,649.3,55.7,62,Twin,Four-Stroke,6-Speed,83,60,18,Double Overhead Cams/Twin Cam (Dohc),Liquid,Chain,NA,NA,840,120/70-17,160/60-17,No
Cf Moto,650nk,2020,Naked Bike,NA,649.3,60.4,56,Twin,Four-Stroke,6-Speed,83,60,17,Double Overhead Cams/Twin Cam (Dohc),Liquid,Chain,NA,1450,815,120/70-R17,160/60-R17,No
Cf Moto,cforce 1000,2020,Atv,NA,962.6,67.1,71,V2,Four-Stroke,NA,NA,NA,30,Single Overhead Cams (Sohc),NA,NA,447,1480,NA,NA,NA,No
Cf Moto,cforce 450,2020,Atv,NA,400,30.2,28.7,Single Cylinder,Four-Stroke,Automatic,91,61.5,15,Single Overhead Cams (Sohc),Liquid,Belt,345,1260,540,24/8-12,24/8-12,No
Cf Moto,cforce 520,2020,Atv,NA,495,35.9,41,Single Cylinder,Four-Stroke,Automatic,91,76.2,15,Single Overhead Cams (Sohc),Liquid,Belt,345,1260,NA,24/8-12,24/10-12,No
Cf Moto,cforce 850,2020,Atv,3.9,800,60.4,63,V2,Four-Stroke,NA,91,61.5,30,Single Overhead Cams (Sohc),NA,NA,NA,1480,1057,26/9-14,26/11-14,No
Cf Moto,st papio,2020,"Minibike, Sport",NA,126,9.4,8.3,Single Cylinder,Four-Stroke,6-Speed,57,49.4,7,NA,Air,NA,NA,1214,775,120/70-12,130/70-12,No
Ducati,1299 panigale r final edition,2020,Sport,3.7,1285,209,142,V2,Four-Stroke,6-Speed,116,60.8,17,Desmodromic Valve Control,Liquid,Chain,168,1435,830,120/70-ZR17,200/55-ZR17,No
Ducati,diavel 1260,2020,Allround,NA,1262,159,129,V2,Four-Stroke,6-Speed,106,71.5,17,Desmodromic Valve Control,Liquid,Chain,218,1600,780,130/70-ZR17,240/45-ZR17,No
Ducati,diavel 1260 s,2020,Allround,3.3,1262,159,129,V2,Four-Stroke,6-Speed,106,71.5,17,Desmodromic Valve Control,Liquid,Chain,218,1600,780,120/70-17,240/45-17,No
Ducati,hypermotard 950,2020,Super Motard,NA,937,110,96,V2,Four-Stroke,6-Speed,94,67.5,14.5,Desmodromic Valve Control,Liquid,Chain,NA,1493,870,120/70-ZR17,180/55-ZR17,No
Ducati,hypermotard 950 sp,2020,Super Motard,3.1,937,114,96,V2,Four-Stroke,6-Speed,94,67.5,14.5,Desmodromic Valve Control,Liquid,Chain,NA,1498,890,120/70-ZR17,180/55-ZR17,No
Ducati,monster 1200 s,2020,Naked Bike,3.4,1198,147,124,V2,Four-Stroke,6-Speed,106,67.9,16.5,Desmodromic Valve Control,Liquid,Chain,185,1485,795,120/70-ZR17,190/55-ZR17,Yes
Ducati,monster 821,2020,Naked Bike,NA,821,109,86,V2,Four-Stroke,6-Speed,88,67.5,16.5,Desmodromic Valve Control,Air,Chain,180.5,1480,785,120/70-ZR17,180/55-ZR17,No
Ducati,monster 821  stealth,2020,Naked Bike,3.4,821,109,86,V2,Four-Stroke,6-Speed,88,67.5,16.5,Desmodromic Valve Control,Air,Chain,180.5,1480,785,120/70-ZR17,180/55-ZR17,No
Ducati,multistrada 1260,2020,Allround,NA,1262,158,129,V2,Four-Stroke,6-Speed,106,71.5,20,Desmodromic Valve Control,Liquid,Chain,209,1585,825,120/70-17,190/55-17,No
Ducati,multistrada 1260 d-air,2020,Allround,NA,1262,158,129,V2,Four-Stroke,6-Speed,106,71.5,20,Desmodromic Valve Control,Liquid,Chain,213,1585,825,120/70-17,190/55-17,No
Ducati,multistrada 1260 enduro,2020,Enduro / Offroad,3.8,1262,158,128,V2,Four-Stroke,6-Speed,106,71.5,30,Desmodromic Valve Control,Liquid,Chain,225,1592,840,120/70-17,170/60-17,No
Ducati,multistrada 1260 pikes peak,2020,Naked Bike,NA,1262,158,129,V2,Four-Stroke,6-Speed,106,71.5,30,Desmodromic Valve Control,Liquid,Chain,206,1585,825,120/70-17,190/55-17,No
Ducati,multistrada 1260 s,2020,Allround,NA,1262,158,129,V2,Four-Stroke,6-Speed,106,71.5,20,Desmodromic Valve Control,Liquid,Chain,209,1585,825,120/70-17,190/55-17,No
Ducati,multistrada 1260 s grand tour,2020,Sport Touring,NA,1262,158,129,V2,Four-Stroke,6-Speed,106,71.5,20,Desmodromic Valve Control,Liquid,Chain,215,1585,825,120/70-17,190/55-17,No
Ducati,multistrada 950,2020,Allround,NA,937,113,96.2,V2,Four-Stroke,6-Speed,94,67.5,20,Desmodromic Valve Control,Liquid,Chain,204,1594,840,120/70-ZR19,170/60-ZR17,No
Ducati,multistrada 950 s,2020,Allround,4,937,113,96.2,V2,Four-Stroke,6-Speed,94,67.5,20,Desmodromic Valve Control,Liquid,Chain,204,1594,840,120/70-ZR19,170/60-ZR17,No
Ducati,panigale superleggera v4,2020,Naked Bike,NA,998,221,116,V4,Four-Stroke,6-Speed,81,48.4,16,Desmodromic Valve Control,Liquid,Chain,193,1480,835,120/70-17,200/60-ZR17,No
Ducati,panigale v2,2020,Sport,3.6,955,155,104,V2,Four-Stroke,6-Speed,100,60.8,17,Desmodromic Valve Control,Liquid,Chain,176,1436,830,120/70-ZR17,180/60-ZR17,No
Ducati,panigale v4,2020,Sport,NA,1103,214,124,V4,Four-Stroke,6-Speed,81,53.5,16,Desmodromic Valve Control,Liquid,Chain,175,1469,835,120/70-ZR17,200/60-ZR17,No
Ducati,panigale v4 r,2020,Sport,NA,998,221,112,V4,Four-Stroke,6-Speed,81,48.4,16,Desmodromic Valve Control,Liquid,Chain,172,1471,830,120/70-ZR17,200/60-ZR17,Yes
Ducati,panigale v4 s,2020,Sport,NA,1103,214,124,V4,Four-Stroke,6-Speed,81,53.5,16,Desmodromic Valve Control,Liquid,Chain,174,1469,835,120/70-ZR17,200/60-ZR17,No
Ducati,scrambler cafe racer,2020,Allround,NA,803,73,67,V2,Four-Stroke,6-Speed,88,66,13.5,Desmodromic Valve Control,Air,Chain,180,1436,805,120/70-17,180/55-17,No
Ducati,scrambler desert sled,2020,Enduro / Offroad,NA,803,73,67,V2,Four-Stroke,6-Speed,88,66,13.5,Desmodromic Valve Control,Air,Chain,193,1505,840,120/70-R19,170/60-R17,No
Ducati,scrambler desertx concept,2020,Prototype / Concept Model,3.2,1079,84,NA,V2,Four-Stroke,6-Speed,NA,NA,30,NA,Air,Chain,NA,NA,NA,90/90-21,140/80-17,No
Ducati,scrambler full throttle,2020,Allround,NA,803,73,67,V2,Four-Stroke,6-Speed,88,66,13.5,NA,Air,Chain,173,1445,778,110/80-R18,180/55-R17,No
Ducati,scrambler icon dark,2020,Allround,3.2,803,72.4,67,V2,Four-Stroke,6-Speed,88,66,13.5,Desmodromic Valve Control,Air,Chain,173,1445,798,110/80-18,180/55-17,No
Ducati,scrambler sixty2,2020,Classic,NA,399,40,34,V2,Four-Stroke,6-Speed,72,49,14,Desmodromic Valve Control,Air,Chain,167,1460,790,110/80-18,160/60-18,No
Ducati,scrambler tangerine icon,2020,Enduro / Offroad,NA,803,73,67,V2,Four-Stroke,6-Speed,88,66,13.5,Desmodromic Valve Control,Air,Chain,173,1445,778,110/80-R18,180/55-R17,No
Ducati,streetfighter v4,2020,Naked Bike,NA,1103,208,122,V4,Four-Stroke,6-Speed,81,53.5,16,Desmodromic Valve Control,Liquid,Chain,NA,1469,830,120/70-ZR17,200/60-ZR17,No
Ducati,streetfighter v4 s,2020,Naked Bike,3.7,1103,208,123,V4,Four-Stroke,6-Speed,81,53.5,16,Desmodromic Valve Control,Liquid,Chain,178,1488,845,120/70-ZR17,200/60-ZR17,No
Ducati,supersport s,2020,Sport,NA,937,110,93,V2,Four-Stroke,6-Speed,94,67.5,16,Desmodromic Valve Control,Liquid,Chain,183,1478,810,120/70-17,180/55-17,No
Ducati,xdiavel,2020,Sport,NA,1262,152,126,V2,Four-Stroke,NA,106,71.5,NA,Desmodromic Valve Control,NA,Belt,220,1615,755,NA,240/45-ZR17,No
Ducati,xdiavel s,2020,Sport,NA,1262,152,126,V2,Four-Stroke,NA,106,71.5,18,Desmodromic Valve Control,NA,Belt,220,1615,755,120/70-ZR17,240/45-ZR17,No
Harley-Davidson,1200 custom,2020,Custom / Cruiser,NA,1202,67,99,V2,Four-Stroke,6-Speed,88.9,96.8,17,NA,Air,Belt,255,1530,725,130/90-B16,150/80-B16,No
Harley-Davidson,breakout 114,2020,Custom / Cruiser,3.5,1868,100,161,V2,Four-Stroke,6-Speed,102,114,13.2,Double Overhead Cams/Twin Cam (Dohc),Air,Belt,294,1695,665,130/60-B21,240/40-R18,No
Harley-Davidson,bronx,2020,Prototype / Concept Model,NA,975,115,96.3,V2,Four-Stroke,NA,NA,NA,NA,NA,Liquid,Chain,NA,NA,NA,NA,NA,No
Harley-Davidson,cvo limited,2020,Touring,NA,1923,105,169,V2,Four-Stroke,6-Speed,103.5,114.3,22.71,NA,Oil & Air,Belt,411,1625,704,130/80-B17,180/65-B16,No
Harley-Davidson,cvo road glide,2020,Touring,NA,1923,105,171,V2,Four-Stroke,6-Speed,104,114,22.71,Double Overhead Cams/Twin Cam (Dohc),Oil & Air,Belt,390,1625,680,130/60-B21,180/55-B18,No
Harley-Davidson,cvo street glide,2020,Touring,4.1,1923,105,169,V2,Four-Stroke,6-Speed,103.5,114.3,22.71,Double Overhead Cams/Twin Cam (Dohc),Oil & Air,Belt,376.9,1625,663,130/60-B19,180/55-B18,No
Harley-Davidson,cvo tri glide,2020,Touring,3.6,1917.4,105,169,V2,Four-Stroke,6-Speed,102,114.3,22.71,Double Overhead Cams/Twin Cam (Dohc),Air,Belt,562,1670,658,130/60-B19,215/45-R18,No
Harley-Davidson,deluxe,2020,Custom / Cruiser,3.3,1746,86,145,V2,Four-Stroke,6-Speed,98.4,111.1,18.93,Double Overhead Cams/Twin Cam (Dohc),Air,Belt,303,1631,680,MT90-B16,MU85-B16,No
Harley-Davidson,electra glide standard,2020,Touring,NA,1746,90,150,V2,Four-Stroke,6-Speed,100,111,22.71,Double Overhead Cams/Twin Cam (Dohc),Oil & Air,Belt,354.3,1625,663,130/80-B17,180/65-B16,No
Harley-Davidson,fat bob 114,2020,Custom / Cruiser,3.1,1868,94,155,V2,Four-Stroke,6-Speed,102,114,13.6,Double Overhead Cams/Twin Cam (Dohc),Air,Belt,296,1690,710,150/80-16,180/70-B16,No
Harley-Davidson,fat boy 114,2020,Custom / Cruiser,3.2,1868,100,160,V2,Four-Stroke,6-Speed,102,114,13.6,Double Overhead Cams/Twin Cam (Dohc),Air,Belt,296,1690,710,150/80-16,180/70-B16,Yes
Harley-Davidson,freewheeler,2020,Custom / Cruiser,3.3,1868,100,165,V2,Four-Stroke,6-Speed,102,114.3,22.71,Double Overhead Cams/Twin Cam (Dohc),Oil & Air,Belt,492,1670,700,130/60-B19,205/65-R15,No
Harley-Davidson,fxdr 114,2020,Custom / Cruiser,NA,1868,100,160,V2,Four-Stroke,6-Speed,102,114.3,16.7,NA,NA,Chain,289,1735,720,120/70-ZR19,240/40-R18,No
Harley-Davidson,heritage classic,2020,Custom / Cruiser,3,1746,86,147,V2,Four-Stroke,6-Speed,102,114,18.9,Double Overhead Cams/Twin Cam (Dohc),Air,Belt,316,1630,680,130/90-B16,150/80-B16,No
Harley-Davidson,iron 1200,2020,Custom / Cruiser,3.7,1202,NA,99,V2,Four-Stroke,6-Speed,88.9,96.8,12.5,Double Overhead Cams/Twin Cam (Dohc),Air,Belt,248.1,1514,653,100/90-B19,150/80-B16,No
Harley-Davidson,iron 883,2020,Custom / Cruiser,3.1,883,51,73,V2,Four-Stroke,6-Speed,76.2,96.8,12.5,NA,Air,Belt,247,1515,653,100/90-B19,150/80-B16,No
Harley-Davidson,livewire,2020,Sport,2.7,NA,105,116,Electric,Electric,NA,NA,NA,NA,NA,Air,NA,NA,1491,762,120/70-ZR17,180/55-ZR17,No
